,Time,MET,MET HR,ANK_GryoX,ANK_GyroY,ANK_GyroZ,THIGH_GryoX,THIGH_GyroY,THIGH_GyroZ,THIGH_AccX,THIGH_AccY,THIGH_AccZ,ANK_AccX,ANK_AccY,ANK_AccZ
0,0.0,1.7,93.0,7.59375,-1.9125,-3.6,-4.21875,-12.09375,-6.58125,4.87355172048,7.6910303855999995,2.90090876904,-1.45785687912,9.519146851999999,-0.48445664543999994
1,1.0,1.2,96.0,-4.543039772727272,2.8997159090909066,9.587784090909095,0.6440340909090935,2.0088068181818075,2.8710227272727256,4.0702376677945455,7.913611227250505,2.2825381504018183,-2.182142527207272,8.865664582947474,-1.160581300469091
2,2.0,1.2,96.0,12.081250000000011,-8.727840909090903,-27.436363636363648,-3.0340909090909123,-19.10994318181817,4.549431818181824,4.855801327374546,7.99750503780202,2.132682196843638,-3.818485138683636,8.99644804848889,-1.1897737361890919
3,3.0,1.2,96.0,7.640198863636353,-16.366619318181726,64.64232954545446,4.823437500000066,41.459659090909085,-138.1926136363637,4.846143025243639,8.767438006721218,1.6179207967854532,-7.393014056160001,8.799849876484874,-1.8531294197072699
4,4.0,3.3,100.0,10.138636363636351,-4.074431818181747,38.517045454545325,22.4818181818182,4.172727272727064,-137.03124999999986,9.780491273367291,10.5298364463596,2.065074081927265,-4.330549175083617,17.45906397715559,-2.2061577649381907
5,5.0,3.3,100.0,5.919744318181818,-5.106534090909089,-146.36036931818182,14.0546875,-69.44857954545455,70.47485795454546,8.43278832624909,8.44066061730707,0.3464618788763635,-2.2214283237127272,15.822687527783836,-2.688333271770909
6,6.0,3.3,100.0,-10.789772727272751,-5.281534090908512,50.53465909090996,2.1579545454544977,16.303124999999163,88.69005681818126,4.081831980938159,4.9050597814424375,1.7322542111999728,-2.1361568274217526,-2.6725018243273113,1.3544057697272733
7,7.0,3.3,100.0,-2.1196022727270023,-27.70355113636489,85.49843749999918,26.177414772727435,72.4154829545445,-185.34999999999974,7.911000728920049,11.259961548387908,3.161182609121818,-7.607998290303672,16.09235138382633,-2.9589832607636066
8,8.0,5.5,99.0,-4.594318181818198,-0.7999999999998897,-153.77556818181804,12.300000000000066,-51.98636363636323,116.01250000000037,7.004033951789058,9.723527739935358,-0.23055641464726873,-4.2310077549236595,14.042209984056527,-1.918322959090898
9,9.0,5.5,99.0,-14.264488636363827,27.09843749999965,124.18849431818131,9.438494318181913,22.453977272728253,-86.64673295454693,-1.817498115899977,0.2702349150182296,-0.17160596695634564,-4.191482676158279,-7.1203239790725865,-0.6138648422345032
10,10.0,5.5,99.0,23.723011363636406,-41.993181818182116,-128.88181818181855,8.746590909090937,-79.26647727272737,-6.328693181817304,12.00451111540362,9.045126277947498,1.4196210620436025,2.1888917750108727,19.381008093385848,-2.748632401290915
11,11.0,5.5,99.0,-8.553125,-26.196875,10.875,3.9812499999999997,29.334375,104.871875,3.6204305248599997,4.7085099492888896,1.99953249562,-4.370400547839999,-0.5208709084222222,1.31518523202
12,12.0,5.5,99.0,2.4426136363639426,-9.790909090909855,97.55454545454423,11.042045454545768,73.98920454545366,-185.77670454545435,7.946719044458251,11.860052452557596,3.272622883483627,-7.341329087999949,14.980293122957615,-2.5975365305673037
13,13.0,4.1,94.0,-1.4211647727273542,-3.2443181818178775,-142.37656249999924,14.400426136363947,-53.388068181816685,116.74019886363689,7.5869472900817705,9.325255711624283,-0.9283687436054953,-4.93945726798554,13.950557627498918,-2.412201543730899
14,14.0,4.1,94.0,-17.325852272727357,4.616761363636003,120.60284090909119,-17.00284090909084,8.899715909090542,54.98181818181756,2.2729451070690563,3.201611789494903,1.6687356476363302,-0.9623250715927653,-3.0792816663272604,1.0006595777163434
15,15.0,4.1,94.0,13.376420454545512,-13.980255681818107,43.976846590908934,11.249999999999881,11.505681818181763,-138.6413352272726,10.018620627932735,10.30116478354546,2.5010028537818223,-7.85739566402178,16.43179381407275,-1.5478487618127323
16,16.0,4.1,94.0,-4.556818181818346,4.698863636363552,-120.24147727272647,5.886363636363601,-22.445454545452847,113.41250000000053,6.805212146661816,9.500584349406077,-1.0147931453309043,-5.124096160974574,13.37802043811712,-1.8021622983272645
17,17.0,5.1,94.0,-17.92741477272722,-0.7664772727273219,126.51704545454562,-9.327130681818002,-25.289914772727762,40.85184659090838,1.2653927690072475,2.3165574665979496,0.9003132990454381,-0.5324001091709278,-4.087215889208098,0.5523968930054484
18,18.0,5.1,94.0,7.391761363637569,-30.8607954545423,52.95170454545332,22.40028409090892,4.090909090908022,-148.8860795454532,8.75540607152734,10.113872032763625,1.8836546229817737,-7.4266875960219565,17.693898970909444,-1.5361674369381344
19,19.0,5.1,94.0,-11.30625,-3.7646306818182165,-139.9014204545453,-1.1115056818180968,-4.386647727272586,107.03934659090909,6.7408452187218195,8.00175894464647,0.9891740292363546,-4.873110823167284,12.520012261577762,-1.2689979171818164
20,20.0,4.3,96.0,-13.137500000000639,-2.860227272729447,115.6818181818201,-17.833522727273582,-17.74431818182027,51.58352272726928,1.4236236016652235,2.54699353395542,0.8942442308144346,0.6760188096945076,-5.555635528,1.0316357539199998
21,21.0,4.3,96.0,21.26335227272833,4.21406250000279,31.84431818181708,27.092045454544934,-6.136363636364246,-140.30028409090775,10.465839171872782,10.395645021357579,1.9983143313872782,-6.759090090621504,19.954101191048508,-2.3228622490200608
22,22.0,4.3,96.0,-7.221875000000001,14.075000000000001,-113.075,19.240625,-10.39375,126.06875,5.3793944181199995,9.034201471733333,-0.44425722576000004,-6.2028240949199995,10.523068867288888,-1.155882667
23,23.0,4.3,96.0,-27.703835227272208,-2.5292613636338013,129.02159090909052,5.593039772728072,21.75198863636285,12.808380681815786,-0.9288038022599359,0.3379590455755763,0.29882295620362076,-1.5578986167327795,-5.94133919517993,0.7235707206362509
24,24.0,3.5,96.0,13.658522727272825,35.01647727272675,-26.544886363636774,10.010795454545411,-18.516477272727357,-107.92670454545376,10.77373018169453,9.472740595515097,3.4464723218399906,1.8901805028000918,17.961024984800027,-2.1498611750400736
25,25.0,3.5,96.0,-18.300142045454724,9.514062499999937,-81.67457386363583,12.061505681817948,56.4759943181823,144.38295454545542,7.253192043247274,9.070528869387875,0.14589983913095952,-7.198455825847331,8.657754885925153,-2.5735212928363533
26,26.0,3.5,96.0,-4.101136363636951,2.8218749999982062,116.23522727272658,-5.063920454544334,-0.5630681818164422,-92.05397727273113,-1.883257231534642,0.7999429968527009,0.5854395978181285,-3.819311750127467,-7.124021977636146,-0.5987030481236331
27,27.0,3.5,96.0,16.02997159090922,-21.07201704545511,-101.20014204545535,7.404545454545571,-59.82826704545479,-56.6948863636356,10.8956336166982,8.681441412672735,3.116654355829076,2.3208233120018407,18.16289220050911,-2.754092387405437
28,28.0,4.1,98.0,-10.603409090908341,2.867045454540266,-37.62499999999713,8.694318181818117,43.201704545453275,142.3232954545444,7.5623012173017985,6.490075139652436,2.072818125978202,-6.095060066189156,3.9610308409290313,-1.2445041149308167
29,29.0,4.1,98.0,-16.38565340909168,-6.614346590911112,115.92230113636323,-4.623153409090882,63.102982954547585,-139.82286931818524,-0.5840198185325537,4.612555346036697,0.9338128154455501,-7.876407727225656,-1.4686703572743973,-0.834831132878211
30,30.0,4.1,98.0,12.804545454545412,-33.64090909090914,-136.72159090909113,2.19375,-30.744034090909317,3.549715909091439,12.002944904247265,8.203529480654536,1.67730630313089,2.0239610390727187,18.449450834303043,-2.4167696596036423
31,31.0,4.2,99.0,-19.76477272727279,-6.838920454544613,-1.8014204545414247,0.7129261363628101,16.48664772727119,106.72428977272547,5.0798347815324405,6.291736733030376,0.08388222792583411,-4.935519987161407,0.2552253914362082,0.8603096557600977
32,32.0,4.2,99.0,-12.416477272727375,-1.110227272725938,118.35852272727296,-3.115909090908939,50.37159090909138,-158.64488636363785,2.592017124312795,8.667978764307293,2.062376718269162,-9.289869789978262,5.003528056921509,-0.5987030481236209
33,33.0,4.2,99.0,10.0875,-11.1984375,-124.21875,11.5875,-31.9921875,-23.3953125,11.057801730179998,8.9879402348,2.73795754998,2.20531523922,18.056737888799997,-1.8253944304799998
34,34.0,4.2,99.0,-11.958806818182202,1.3750000000011156,-37.462500000001434,5.724147727272865,46.391193181818274,144.88835227272745,6.921546830887291,6.270805577761685,2.2601108767599873,-6.045071826781785,4.403292133200122,-0.277847290396367
35,35.0,3.8,100.0,-13.329971590909777,6.6481534090885495,112.63295454545363,3.618892045452237,-0.5136363636301735,-76.92627840909803,-1.0334354086780615,1.1354698992086159,0.28263877425465417,-4.110235472422238,-4.992476269615523,-0.6838440268181897
36,36.0,3.8,100.0,20.5107954545429,-31.070454545452517,-69.12102272727833,13.009090909090782,-12.231818181817639,-75.36477272727036,10.47510592121477,8.879610629818144,2.6236893943636086,-0.7867353986182263,18.025413665672712,-2.1900605947200305
37,37.0,3.8,100.0,-4.367329545454829,9.241903409090703,-53.693323863633964,6.9536931818181165,33.079403409091185,149.1127840909094,6.359364037483596,8.21372918911107,1.704127669183651,-7.343417369541798,5.883796734617982,-1.13093205316178
38,38.0,3.8,100.0,-15.69857954545463,4.640056818181366,114.64943181818164,5.039488636363409,12.928693181818876,-89.36164772727379,-0.8096629897127035,1.0687609055111653,0.6597476160145198,-4.487648855240042,-3.964094289971634,-0.64886531099274
39,39.0,3.6,99.0,17.078693181818277,-8.794602272726976,-65.25596590908995,9.749147727272707,-67.68536931818105,-59.60795454545491,11.138853157521805,7.943074366133305,4.528267419300043,1.8697544989690458,17.64473734294544,-2.3876642356145563
40,40.0,3.6,99.0,-15.28750000000032,31.65965909090854,-69.9164772727221,23.805113636363608,52.335795454545256,145.39261363636425,7.551163715745369,8.285417187409854,0.8576122921018224,-7.149033162690739,7.491483482714781,-1.747518931316306
41,41.0,3.6,99.0,-1.3901988636364724,30.62073863636281,116.96122159090798,-9.260795454547804,-10.408380681812377,-46.53750000000574,-1.1482473876127708,-0.7973023435351685,-0.3749088762253213,-2.165980098191119,-6.442744294543363,-0.3476089456526973
42,42.0,3.6,99.0,15.023011363634957,-24.055397727271348,-48.704829545457464,11.151988636361533,-13.15994318181692,-77.73153409090742,9.057293271916476,8.700076425042418,3.8777024602254184,-1.2488982073417005,16.721107819345804,-1.9086646569600487
43,43.0,5.0,101.0,-8.93906249999976,3.585085227272227,-78.7938920454534,11.50170454545443,53.19034090909082,142.2350852272729,7.094591410732721,7.940657373608046,1.04675404216548,-7.035004289334459,6.731025124494788,-1.110310272936318
44,44.0,5.0,101.0,-17.04375,8.218750000000002,112.6375,7.65,-0.8499999999999996,-103.48125,-1.4272287498399998,1.6611174335999999,0.15203416616,-4.94754935896,-4.574046523644443,-1.1400900378399998
45,45.0,5.0,101.0,10.614630681818806,-13.05000000000259,-97.91974431818404,13.878409090909468,-42.63622159091193,-41.547017045452534,12.467326512109212,7.872884903199999,3.750186768578149,2.837672993601751,18.65472600947272,-2.431844441983602
46,46.0,5.0,101.0,-10.976420454543856,21.26306818181174,-40.64744318181369,11.805113636362014,59.66732954545168,141.60170454545363,7.381229805279914,6.646502895886592,1.7556168609492657,-5.781426282127199,4.993231668763364,-1.0621710328106488
47,47.0,5.2,102.0,-17.480113636364724,9.999147727270952,107.91534090909019,-3.417045454545092,34.099715909096965,-103.14346590909616,-1.2351068479925384,1.810584251362011,-0.09410026764902159,-4.707984310834831,-4.740673988334828,-1.0465524271127828
48,48.0,5.2,102.0,8.679545454545172,-18.14829545454601,-105.99715909091181,16.626136363636473,-43.08920454545531,-52.46761363636149,10.970550717011026,8.759244402060633,2.9833958899417796,1.7515708154618896,18.25889514361221,-2.417422247585486
49,49.0,5.2,102.0,-8.914062499999961,17.726278409090384,-50.82045454545379,6.180965909090743,36.238636363636715,142.22343749999987,5.825699338885461,6.900214601262595,1.4413522418381957,-6.000326044161779,4.894425014331268,-0.892606922201792
50,50.0,3.0,101.0,-12.367613636363448,13.407954545455066,116.77727272727279,1.084943181818236,3.4573863636355955,-62.59886363636273,-1.4125672731818164,0.13546341181006463,-0.26875456451635477,-2.8001868518545074,-5.738311823058666,-0.43055287814181653
51,51.0,3.0,101.0,17.423437500004788,6.192187499995856,-10.292471590916833,25.045312499999042,5.505681818182282,-98.8666193181756,9.78590775361621,9.674825340551342,3.2170876462310813,-1.1287567598886246,18.058913182071926,-1.2673664472273394
52,52.0,3.0,101.0,-12.855113636364006,19.734090909090344,-117.5522727272696,19.561363636364483,-24.991477272724186,122.84488636363696,6.219971244567192,8.861144806925179,0.5547244568073025,-6.082530376938348,11.274366823838124,-1.442281779287156
53,53.0,4.6,101.0,-16.53153409090918,-6.586363636365203,105.58494318182059,-12.716477272727214,-3.8625000000019134,54.940624999997766,2.435352502810789,3.862079166945321,1.547571812345468,-0.9954112822710577,-3.9182681116929388,0.8512386828127827
54,54.0,4.6,101.0,-4.042329545454191,-10.125000000001117,84.3289772727261,12.226704545454908,40.65085227272618,-161.4502840909086,7.078385475850972,10.252220684909073,2.9999716246799877,-7.497558650847302,12.122537840800163,-0.9030265769781896
55,55.0,4.6,101.0,9.643749999999901,-36.398437499999915,-143.2000000000001,9.446875000000004,-53.25937500000005,43.24687500000029,10.14350421471999,8.23792328428888,1.2132509892599934,-2.060369609800025,16.84756486826666,-2.2431812564399993
56,56.0,4.6,101.0,-9.942613636364126,-18.232954545452912,13.339772727279286,-1.1954545454557852,48.9698863636348,120.38636363635946,5.494815479170624,4.959442113260673,1.9966828614325325,-5.784341175112422,1.2364035070621822,1.0869752147784215
57,57.0,4.6,101.0,-13.35639204545391,-13.059801136361177,112.72713068181984,-6.79474431818296,72.35326704546006,-145.6397727272793,1.6292105688713325,6.966150157352339,1.9052552851802134,-8.633844844789392,3.8048689538736986,-0.43198857170172494
58,58.0,5.1,98.0,13.601420454546489,-14.499715909092377,-121.04943181818436,14.176704545454111,-51.61136363636552,-27.699715909086397,11.695053894425412,9.161093579309174,2.4047678793962084,3.1646848312909173,18.6207672644929,-2.322231413970887
59,59.0,5.1,98.0,-10.277556818181884,-15.76562500000311,-13.146732954540987,9.839204545454113,44.036931818181166,138.61249999999905,6.495624408087192,5.941466176270623,2.1164762619618895,-6.61773953376,2.371519876622059,-0.07323920516352311
60,60.0,5.1,98.0,-12.627272727272747,-18.039204545454908,107.98977272727271,-9.277840909090981,75.63920454545503,-142.80681818181915,1.8176127192218832,6.53145405168496,1.607218353883651,-8.092588372669162,2.2490266954425615,-0.3990981374181835
61,61.0,5.1,98.0,11.731534090909873,-0.4187500000008195,-99.07144886364092,10.032102272727162,-45.35369318182097,-27.878124999994675,11.713587393109039,9.001862111745512,2.6919500972617323,1.8778683428765974,17.83326275991517,-1.972901067303622
62,62.0,5.1,98.0,-12.536363636363927,11.240909090905031,-38.33721590908572,8.245738636362331,57.33607954545475,146.2159090909082,6.1134253800691125,6.660038054028027,1.0864531443928072,-5.509253587843596,4.38671156447663,-1.2143545501705937
63,63.0,5.5,97.0,-13.415624999999523,19.546874999999524,110.51207386363457,4.5639204545454115,22.145880681823378,-74.72428977273351,-1.2293858266854312,1.1416574000730677,0.3356506713110455,-4.516079938314788,-4.426658319454271,-0.7922171376653214
64,64.0,5.5,97.0,12.973295454544932,-0.4244318181797304,-58.04488636364054,7.0488636363645645,2.546022727272626,-59.43522727272483,10.268279036843841,8.973293260096963,3.520693328305517,0.3844424994182995,16.583145886004132,-2.784350716829235
65,65.0,5.5,97.0,-15.62528409090902,21.20028409090966,-65.20767045454414,13.178835227273025,46.6875,157.00937500000018,6.693641354703681,7.908269673769623,1.5300171956345687,-7.874667492607217,6.207794582628148,-1.7379693938490763
66,66.0,6.3,102.0,-18.609375,20.94375,111.065625,8.53125,28.321875000000002,-74.90625,-1.6028619286799999,0.522133876,0.19319071487999998,-4.81594411596,-3.915754439466667,-0.84625142256
67,67.0,6.3,102.0,16.757528409090902,-7.386505681817798,-68.45738636363448,16.336789772726817,-17.364914772726017,-73.91491477272794,10.864113617176294,8.535841782951518,3.5804703874400485,0.951976514272636,17.544867211801943,-2.4837034336054553
68,68.0,6.3,102.0,-13.798863636363608,30.205681818182285,-68.60113636363863,12.086931818181645,64.45227272727104,143.9068181818182,6.370066480385395,7.452811602311219,0.9944817448218226,-6.870334588589234,6.780984359992061,-1.828004782407266
69,69.0,6.3,102.0,-15.232244318185169,7.219176136359195,117.4964488636368,4.1646306818188314,16.748437500006,-57.936221590915565,-0.488894243716141,0.7643165270306036,-0.46487900598526366,-2.113642542049429,-5.867282544205361,-0.5828669130982455
70,70.0,5.4,99.0,35.5965909090905,-41.190625000003905,-61.13267045455474,8.762499999998884,-15.504261363645243,-78.26363636363129,11.88700177281129,8.177522641082758,4.586674043672074,1.305592188687156,18.507265295506894,-1.2525962059055167
71,71.0,5.4,99.0,-13.074431818181646,5.972159090908222,-43.745596590902004,8.197727272726576,37.28920454545698,153.09900568181789,6.164348995583523,6.740306375791601,1.3574946861746786,-6.270475715701285,4.866363731112458,-1.283898676100073
72,72.0,5.4,99.0,-18.976704545456105,8.60624999999402,105.77556818181525,-10.114772727273344,62.1971590909166,-149.6147727272833,0.3064799885242801,6.6642919608739355,1.6495060551058707,-8.033594419113271,-0.08520800574400544,-0.446867577686973
73,73.0,5.4,99.0,20.977130681816124,-47.100710227273744,-131.73920454545697,5.7099431818170805,-52.5565340909095,2.0196022727348697,11.491141903039804,8.421542206432186,1.184384847530545,1.0657008465703495,18.048399264587687,-2.138005826703694
74,74.0,7.1,100.0,-7.648295454544933,-37.609090909092735,7.290056818185711,-4.419318181819312,25.263068181815964,118.29715909090582,4.9050499670688446,4.76482587512734,2.21812771659633,-4.910612879188954,1.1430109158864838,1.2775309054692108
75,75.0,7.1,100.0,-18.199431818181644,0.04900568182010989,114.1828125000008,1.855823863637828,95.05355113636377,-180.01363636363735,3.8621056074603173,10.87232428718812,2.551447904776477,-9.267246739941774,7.4569688294551675,-1.1031753110019937
76,76.0,7.1,100.0,14.103409090908698,-33.31136363636337,-141.06534090909147,8.380113636364166,-72.59147727272706,37.074431818183484,10.52739997149085,8.174138851547495,0.6832407833599146,-0.10891401483650143,17.621872593656484,-2.502345696952758
77,77.0,7.1,100.0,-12.525,-11.946875,39.68125,-8.873437500000001,51.971875000000004,122.14375000000001,4.1667119244399995,5.343139676644444,1.51618233042,-4.887010947179999,0.24828862288888887,0.7519147919799999
78,78.0,5.3,102.0,-0.46107954545466867,9.957102272729049,108.74232954545612,1.3252840909078225,84.77045454545666,-185.52784090909128,5.924479406399853,12.745686853660686,3.480798449683633,-8.905451962821969,10.520651874763466,-1.712366192028991
79,79.0,5.3,102.0,-2.2749999999998853,-6.902556818182305,-147.32102272727263,8.168181818181788,-39.134232954545276,67.95397727272658,9.338645703810931,8.73224659555352,-0.776424508505457,-2.1436180833472096,17.23201169933336,-3.514248621559991
80,80.0,5.3,102.0,-8.778409090908221,2.2005681818279235,51.75397727274061,-6.456818181818356,8.81874999999171,95.57954545453983,3.6558225464071925,5.127374753915269,2.80893736946926,-3.323214366347892,-1.7863840247201885,1.5423076026257119
81,81.0,5.3,102.0,-10.499573863636314,-42.175994318198306,76.33252840908213,23.196732954548043,52.30099431817152,-174.67926136363465,8.191570055236891,10.678360637036493,2.776982311292673,-5.967174574685944,14.234530079292798,-2.120951527445773
82,82.0,6.1,104.0,-4.381250000000957,5.540625000004305,-157.91107954545268,11.600568181819312,-55.20880681818308,105.54232954546129,9.404731113435746,9.030237603992171,0.6988593890580551,-3.56810888299288,15.70427906397113,-2.2079850112870463
83,83.0,6.1,104.0,-13.969886363636075,-1.2437500000031894,105.26406250000679,-10.896022727272149,1.0572443181775775,68.84275568181286,3.078347441296147,3.9110957753573903,2.27220550735633,-0.8068786143234254,-3.7182619802286094,1.5431777199344343
84,84.0,6.1,104.0,5.064204545458575,-54.53522727271924,64.20681818181357,20.54488636363799,21.710795454537596,-159.67840909090728,9.929281333222017,9.814116619781773,2.5430295198107893,-7.525880969258762,16.29330014237597,-1.2477235489739948
85,85.0,6.1,104.0,-2.5981534090905827,1.1257102272755761,-151.21818181818068,10.684374999999521,-68.60284090908986,80.95269886364126,8.243168011665322,9.177118239751438,-0.19744845103618386,-2.899641260283889,15.918762980662343,-2.440850156132697
86,86.0,7.3,103.0,-12.414772727273103,9.008238636363448,78.95681818182186,-5.0451704545460485,3.026420454545411,87.5835227272712,3.6891480393453695,4.84110615922414,2.0618111420182017,-1.5613138271707403,-2.423503254375861,1.4565575418145567
87,87.0,7.3,103.0,-5.328835227272545,-29.62329545454685,94.0001420454534,8.032244318182363,65.31647727272562,-165.53948863636347,7.195263983394642,10.192037571030268,2.7903603649199757,-7.720417446638141,11.201591178903215,-2.036310866203694
88,88.0,7.3,103.0,14.6375,-48.400000000000006,-142.95625,9.575000000000001,-61.75625,36.325,10.48424215296,8.818315699377777,-0.3313159990400001,-0.13223315872000008,17.232543437688886,-2.21781733688
89,89.0,7.3,103.0,-13.55625,-4.3245738636366315,32.27798295454358,2.9620738636369506,5.395738636364724,89.76406250000136,3.3176514542291375,5.192826911499014,2.063246835578275,-2.5683440948474616,-2.3115481606059123,1.4855542011400122
