,Time,MET,MET HR,ANK_GryoX,ANK_GyroY,ANK_GyroZ,THIGH_GryoX,THIGH_GyroY,THIGH_GyroZ,THIGH_AccX,THIGH_AccY,THIGH_AccZ,ANK_AccX,ANK_AccY,ANK_AccZ
0,0.0,3.0,16.87,-11.1875,-19.0,48.6875,1.0,23.625,11.125,8.6907316832,1.9525432416,-0.7274180703999998,-4.3836510032,7.2933232848,0.0765703232
1,1.0,3.0,16.87,7.186550632911393,-26.73069620253166,-3.8575949367088755,7.802215189873427,7.013132911392393,-5.37927215189873,9.159046441581772,1.6850317326987336,-0.055513484320001694,-3.450801540366586,8.814722298331139,-0.0792357458430355
2,2.0,1.7630379746835443,17.320607594936707,4.378797468354427,-10.442563291139235,12.925474683544314,-18.56123417721519,7.738607594936719,1.1123417721519098,8.927930067315444,3.0228315883544314,0.7637162805751916,-4.1906259416141785,7.982068495761012,0.2585702274896201
3,3.0,1.6,17.38,-1.2556962025316238,-9.993512658227637,0.312974683544302,-2.9275316455696583,-0.628322784810114,-10.312025316455697,9.535767585502773,2.9278698489174713,2.0685618199169578,-3.303040201482528,9.256673603661767,1.016519502709866
4,4.0,1.6,17.38,-1.3851265822784717,-1.0232594936709218,4.943196202531641,1.1919303797468315,23.864240506329125,-16.991772151898743,8.555764373002532,4.909199655062279,2.7089659565792403,-1.080780419522026,8.892213403898733,0.028713871199999998
5,5.0,1.6,17.38,12.84810126582319,-35.51977848101261,-28.27056962025311,4.629746835443025,-32.068037974683364,-9.720727848101676,4.759112129144221,6.711897681893714,2.6111449455797517,-2.064369837032894,8.626398073043081,0.08941281411649804
6,6.0,2.1855696202531645,17.334455696202532,-4.34382911392393,24.835443037974358,8.751740506329346,-5.363607594936752,-11.078481012658406,-11.27183544303789,6.031366818896196,7.493011902993422,2.4222634046480986,0.698243808016241,9.126649440911407,-0.9659733969519014
7,7.0,5.047341772151899,16.486556962025315,-0.6515822784808911,-2.4321202531640083,-15.340664556962183,-1.8982594936707797,15.759493670885746,3.718987341772294,6.644099022300708,7.232503186308875,3.053411255404556,-0.382003526977219,9.60061004907337,-0.4082700555685788
8,8.0,6.8,15.92,-1.002531645569618,0.4860759493671012,-3.6511075949366285,0.6938291139240449,-0.08528481012656153,-6.434968354430382,3.5892338999999995,8.537397187880506,2.539687387631389,-2.275447079246584,8.73141572517874,-1.0913209545194935
9,9.0,5.086582278481012,16.281721518987343,0.5696202531645171,-0.7571202531645171,7.12072784810129,-0.02420886075935802,-3.946202531645171,-1.5667721518987103,3.969686635621279,8.47972713433114,2.7280358440344292,-1.5883980463311416,9.015065156627854,-0.8211682540901375
10,10.0,3.2,16.68,1.3797468354430253,0.4794303797468902,-1.246835443037983,-0.3639240506329409,-5.575949367088739,0.0,3.9912280967999996,8.603378513853166,2.6691784658531676,-1.1411643579442978,9.31904449350887,-0.8314907090531678
11,11.0,2.9124050632911387,16.597316455696202,-6.8125,16.430537974683546,-14.920253164556957,7.699683544303796,12.54541139240505,10.96534810126582,4.69921281302076,8.03855122467848,2.7849789641356963,-2.045857265221266,9.173536648313924,-0.4793641467929112
12,12.0,2.4,16.45,-6.968196202531048,-21.509177215190316,110.02231012658291,-14.406803797468953,-26.22341772151909,81.79651898734015,4.625041370199375,1.4888081639412087,1.0583908693204482,-2.5254152609336025,1.405525821903803,1.0510973037245634
13,13.0,2.4,16.45,-26.60348101265866,-57.606803797469965,156.08702531645616,-19.81408227848121,99.08322784810073,-195.26170886076017,9.987362874578311,6.9151725050977895,3.2564437674592366,-9.552123588085138,7.922581108591563,0.7804842121114447
14,14.0,3.6567088607594984,16.27258227848101,23.128481012657627,-34.11344936708837,-133.1933544303765,-7.907278481011923,-87.45522151898726,134.61756329114016,11.665028348336211,11.195768576471954,3.252663713528987,-6.990846277045089,10.878534819720345,-1.2552686781813038
15,15.0,9.2,15.49,-24.448575949367893,-85.33386075949761,75.78955696202554,20.908227848101678,90.11708860759379,-219.67721518987327,15.354409446369818,12.842975538754459,5.716604635868424,-9.121924373498757,25.205084601590446,0.9628233520104681
16,16.0,8.98810126582278,15.554936708860762,7.07420886075937,8.38939873417726,-58.35759493670831,18.239240506329352,-88.02294303797483,148.54825949367103,9.573980053757944,8.866358804261246,2.2990481851949345,-6.229335027929089,7.532072460271375,-2.3285374520729087
17,17.0,6.1,16.44,-24.724999999999902,-21.110284810126632,131.08132911392406,-32.03560126582277,121.81360759493654,-153.59636075949336,6.438037620878954,9.43251880475744,3.589112744425303,-12.715810647566574,5.8706418335209705,0.09992911799898486
18,18.0,6.1,16.44,28.30395569620258,-6.837974683544512,-178.3408227848103,1.8238924050632273,-25.88844936709028,61.69224683544511,9.734075030144648,8.270879154691691,1.9625506920688582,-0.378417321966768,15.408953686092048,-1.1002864670460246
19,19.0,6.1,16.44,-9.867721518987867,10.45537974683661,58.44857594936977,19.965189873417366,-49.47009493670774,152.6844936708861,5.04593583664993,4.227941858616642,0.7660666987240871,-3.3848444455087603,0.5993323968443817,-0.32413962450832157
