Time,ZephyrHR,COSMED,ANKLE_AccX,ANKLE_AccY,ANKLE_AccZ,THIGH_AccX,THIGH_AccY,THIGH_AccZ
0,86.0224874999931,0.867286573512352,-0.996863483002064,0.0346613703224627,-0.284558394005565,-0.993616738593193,0.1302087445318,-0.198698135938047
1.00148749999971,87,1.3820501470247,-1.39896151875317,-0.327716545625693,-0.260904955623118,-1.30758580625083,0.0309125823766483,-0.211840190947507
2.00297499999942,87,1.89519642574987,-0.999035573441189,-0.217264671118213,-1.0058707239803,-0.855345740311348,-0.741557619086953,-0.343359591874016
3.00446250000095,86.973050000006,2.0470019010001,-1.08203365333311,-0.143882300000092,-0.43217976500058,-1.05049006999488,-0.0294550194961768,-0.285572848487645
4.00595000000067,85.9715625000063,2.19684726031246,-1.03803964999181,0.0118374,-0.159018331248455,-0.969404192187512,-0.0750085330727073,-0.484008190625004
5.00743750000038,85,2.08471571237499,-1.0255489187512,-0.972436374364357,-0.262330575627614,-0.963329427079086,1.17961816830419,-0.192569590852536
6.00892500000009,84.9685875000068,1.97233900212503,-0.963400915568517,-0.124671956795064,-0.342438239090274,-1.15495634999946,-0.198579500311844,-0.12457973343701
7.0104124999998,84,1.83662743100007,-1.03789164999722,-0.185342611487957,-0.381554370051045,-1.03611490000212,-0.172788676664771,-0.197417070002284
8.01189999999951,84,1.70300578249998,-1.35553060891246,-0.79627847013486,-1.295480722394,-0.707092345252538,-1.2891223247264,-1.32832551910902
9.01338750000104,84,1.72363642500002,-1.11413354164965,-0.145243509993364,-0.363193266686161,-0.811172100000531,-0.184987124997606,-0.45821408751199
10.0148750000008,84.0373624999938,1.74152062187493,-1.54705922500951,-0.113578381309864,-0.297456783690781,-1.04885096734555,0.178413978568307,-0.720470777038251
11.0163625000005,85,1.61538385475019,-0.892392427517021,-0.0289629379795446,-0.508086999930878,-0.91600774499922,0.206077310978914,-0.383643320028771
12.0178500000002,85.0403374999933,2.66477750931239,-1.17248380401414,-0.0846207402367422,-0.494362237591723,-0.735535467519815,0.433461531275386,-0.257084397494822
13.0193374999999,86.041824999993,3.67339154475036,-0.394864024983408,0.171245553768143,0.0567513911267646,-1.02571941000732,-0.230632776256694,-0.0725076544733487
