Time,ZephyrHR,COSMED,ANKLE_AccX,ANKLE_AccY,ANKLE_AccZ,THIGH_AccX,THIGH_AccY,THIGH_AccZ
0,96,1.37789611105769,-0.0324292312022273,-0.00850589580221999,0.0515028910408611,-0.113235507764041,0.00824293462431242,-0.082236833131287
1.00155233291299,96,1.02698347211538,-0.169877192598587,-0.307198556996999,-0.161372839337162,-0.22888202379008,0.166810874989969,0.014644915276514
2.00310466582598,96,0.68057502414092,-0.63004883990072,-0.629861531821975,-0.215750562164437,-0.478278617890408,0.283268165125714,-0.0571076293487906
3.00465699873897,96,1.29835128218789,-1.38419957375726,-0.634017183732987,-0.35630480174177,-1.33862328221719,0.590209226931204,-0.0478359956352232
4.00620933165195,96,1.9129436181116,-1.77305284993909,-0.230421251955843,-0.261942826797609,-1.22289933669157,0.961938754850522,-0.0608813848784619
5.00776166456494,96.6593139974721,2.11987184173392,-1.58682298989735,0.00500687352053397,-0.423728223822499,-1.09322590919824,1.14039309014971,-0.232280842560981
6.00931399747793,97,2.32835037376839,-1.73438621444647,0.0288470331950775,-0.798491195249113,-0.990099243118835,0.976045053845913,-0.028447225122256
7.01086633039092,97.6624186632981,2.67817090335435,-1.60737329889133,-0.0493433775192375,-0.249013414832981,-1.08056235141106,0.747388098618245,-0.0464734529179145
8.01241866330391,98,3.02799143294031,-1.13970335751822,-0.229695757235692,-0.266409883091147,-1.12863521393868,0.66187834051768,-0.0912761507320724
9.0139709962169,98,3.37954951462799,-0.67511336949269,-0.294281176552626,-0.252500157636332,-1.09761768390228,0.556751929904919,0.0227480566878394
10.0155233291299,98,3.84147546609079,-0.22723331153425,-0.229054860057116,-0.0268816449757254,-0.658923307129675,0.449598072446385,-0.222941413255015
11.0170756620429,98,4.2913443857251,-0.140945744028884,-0.0479614282784295,-0.03152175,-0.25561617241787,0.152154310532299,-0.346012974185685
12.0186279949559,98,4.10501225120219,-0.107481204421507,-0.222545908190112,-0.0828403611487339,-0.165519062289581,0.134857603154165,-0.0680180157895416
13.0201803278688,98.671732660776,3.91868011667928,-0.426887057327831,-0.499039121471774,-0.0383286625729119,-0.447428113736594,0.296163095833448,-0.0595693535660802
