Time,ZephyrHR,COSMED,ANKLE_AccX,ANKLE_AccY,ANKLE_AccZ,THIGH_AccX,THIGH_AccY,THIGH_AccZ
0,102,1.1889562065905,-1.45943215038854,-0.472996600246007,-0.880033106921986,-1.17834988037621,0.564404055377392,0.092577371465454
1.00174865591398,102,2.20075907984767,-1.68225215591535,0.00995037304883455,-0.200240955375297,-1.10359644937296,1.2057569991044,0.703312736198872
2.00349731182796,102.474245967739,3.21256195310484,-1.77302054334528,0.308429736888932,-0.64220502901532,-1.09892364516598,1.42402161695178,0.369649548789665
3.00524596774193,103,4.21710953639785,-1.47501506990683,0.0180980226026781,-0.228205718845831,-1.10105320430405,0.678048158602591,0.122500800963213
4.00699462365591,103,4.18983192049731,-0.98369431653855,-0.106492039974802,-0.305150163638981,-1.09908946684712,0.618761978720341,-0.0399217935916827
5.00874327956989,103.479491935481,4.16255430459677,-0.640226294922563,0.0189757172239593,-0.246170684244716,-0.553039631456112,0.240995572585288,0.0498176050578445
6.01049193548387,104,4.13527668869624,0.0449119221489451,-0.339606758339236,0.0234438987753942,-0.164395167291645,-0.124314457380861,0.13136739423888
7.01224059139784,104,4.10822460277778,-0.868757199665388,-0.65435131344025,-0.183930861034488,-0.86756914819563,0.286681411104642,-0.108713306991565
8.01398924731182,104,4.09709684479167,-1.72218816532472,-0.133327187279031,-0.343950275201023,-1.22545329973234,0.704857093429345,0.139879322350595
9.0157379032258,104,4.08596908680556,-1.77847586022215,0.164544689520296,-0.212436442861322,-1.12303521729568,1.48165323253967,0.957867657764311
10.0174865591398,104.488235215051,4.07484132881944,-1.67574115861167,0.1613492824407,-0.704380259736656,-1.00759093177259,0.801210435517285,0.248890927320572
11.0192352150538,105,4.06371357083333,-1.28728580375584,0.101456684402546,-0.572770290292662,-1.16274770161339,0.623802412365716,0.0174222216655679
12.0209838709677,105,4.05258581284722,-0.721549345262732,0.00446831779670146,-0.231142354488308,-0.962963147446253,0.570063311021542,0.043092851854821
13.0227325268817,105,4.04133511852151,-0.0374042525989409,-0.0682111158297603,0.0824432340169123,-0.458060277193789,0.0485640721119391,-0.0282440411122045
14.0244811827957,105,4.02517691270161,-0.100063947233395,-0.372403758574425,0.146251499390749,-0.161252853491898,-0.194628966735717,0.0614585692245162
15.0262298387097,105,4.00901870688172,-1.09588012097424,-0.607362405016934,-0.273637481361286,-1.09816475807367,0.445819260758545,-0.0295115677372255
16.0279784946236,105,3.99492980801075,-1.66441863424175,-0.091315109738747,-0.379228621874712,-1.14462910393953,1.0904755788584,0.525037767222573
17.0297271505376,105,4.04850332612903,-1.77179182257998,0.312421453632006,-0.319493691530965,-1.06446662096594,1.29762829031538,0.399029478223169
18.0314758064516,105,4.10207684424731,-1.60927326982474,0.0528197351567961,-0.526102883733126,-1.15950674843442,0.704345993702137,0.188536571171919
19.0332244623656,105.503973118277,4.15294484193548,-1.02777819892451,0.121959397849547,-0.131830749327075,-0.976348010751119,0.649621271507961,0.107279248119261
20.0349731182796,106,4.12902308403226,-0.254840580092608,0.0775801538502607,0.00600751586046365,-0.528250996775074,0.207246337299561,0.0289185695749225
21.0367217741935,106,4.09316106638441,0.00364175942879028,-0.223940934947505,0.00473155164319388,-0.177591425855798,-0.108659449994198,0.144536917277481
22.0384704301075,106,3.75832156940189,-1.11242408782754,-0.662886864012026,-0.348669648639695,-1.03638671134654,0.338044832125344,-0.0959959624075346
23.0402190860215,106.510967741933,3.43385030798387,-1.58459077419056,-0.130413579032199,-0.19550843225938,-1.16652351614007,0.96436807740899,0.319800516122683
24.0419677419355,107,3.34649532081653,-1.84096831233148,0.318683170699153,-0.622526999488103,-1.09711321320504,1.36222689263837,0.42465258500356
25.0437163978494,107,3.25914033364919,-1.40956484300756,0.211492682636401,-0.336957,-1.11299391478524,0.495948706452948,0.11955666585006
26.0454650537634,107,3.17178534648186,-0.911238019140817,-0.116240247705346,-0.462211053643486,-1.06142549999932,0.582839356451437,-0.0241275303381717
27.0472137096774,107.517962365589,3.13075606071683,-0.310240791669328,0.0173819354726147,-0.0151045792651738,-0.625196345892292,0.334248464609927,0.0704920731259762
28.0489623655914,108,3.99120472955195,0.162824412905291,-0.337473444993636,-0.175490536994857,-0.147972548554883,-0.319371392926377,0.141330874126012
29.0507110215054,108,4.85165339838708,-0.61115156046465,-0.506352772164219,-0.0204483276166892,-0.42888491530048,0.151472229830592,-0.00292203406652043
30.0524596774193,108,5.66772134333333,-1.48825981251186,-0.55173043332929,-0.297855439582809,-1.23881891666788,0.66400597499408,0.0115489587389601
31.0542083333333,108.524956989245,5.70803170924731,-1.59981230824455,-0.093010245369847,-0.174505631977953,-1.0909324731176,1.10004855913867,0.426752105376801
32.0559569892473,109,5.74834207516129,-1.8250703911373,0.313437101219196,-0.407858396371152,-1.03406761289735,1.19918672578825,0.351021605640744
33.0577056451613,109,5.80028943142472,-1.42276764829752,-0.0284289011293388,-0.600425998027437,-1.09248727479116,0.59090279722624,0.121848525335716
34.0594543010752,109,6.03667206176075,-0.88681581755109,-0.0986208526505944,-0.366435653578247,-1.06333936491959,0.57235664997769,-0.0341233158716354
35.0612029569892,109,6.23736458991936,-0.18342549865597,0.068687770806514,-0.0246149126344706,-0.528559912884283,0.210853717736343,0.0246459231548539
36.0629516129032,109,5.90581082852824,0.0237109637325206,-0.216699209709921,0.161518184673341,-0.204135904699944,-0.0590996849924424,0.162977714486183
37.0647002688172,109,5.56885576629033,-0.922323816413597,-0.595640343640991,-0.427917823429522,-1.00475660121487,0.34325371209997,-0.04186491024239
38.0664489247312,109.537197580642,5.15587486540324,-1.70980054385083,-0.0277119798389553,-0.45041785373656,-1.20113531451245,1.07945621089455,0.419680485089226
39.0681975806451,110,4.74289396451614,-1.8385187813586,0.226374788520366,-0.431316650536654,-1.14439602150473,1.54753147849215,0.360413067203656
40.0699462365591,110,4.35811568348118,-1.70087330107443,0.156746864404009,-0.342594309544798,-0.984798452878461,0.748019923524854,0.199122498561812
41.0716948924731,110.542443548384,4.33919265137097,-1.02851496452186,0.00180954334617178,-0.453427799207313,-1.18176617036304,0.592175207157504,-0.0793956238104599
