Time,ZephyrHR,COSMED,ANKLE_AccX,ANKLE_AccY,ANKLE_AccZ,THIGH_AccX,THIGH_AccY,THIGH_AccZ
0,83,1.57333933874575,-1.05527161570224,0.0202295825217442,0.0200265502039756,-0.99686140876108,-0.0273750136525659,0.0757371467148168
1.00269008264422,83,1.65708165517742,-0.801802010851942,0.269644242661873,-0.267697726586144,-0.87679070496682,0.164555901230225,0.167818301229468
2.00538016528935,83,1.74082397160916,-1.035120716253,-0.0621358707963602,-0.108165612124539,-1.00012913223161,0.0504535471067184,-0.014151904960042
3.00807024793357,82.6935495867792,1.82456628804082,-1.41591084297533,-0.377063381617432,0.0814139250646175,-0.876516432335658,0.454591265386387,0.273943600210647
4.01076033057871,82,1.90830860447256,-1.06513769173549,-0.0792089415874221,-0.135165931439737,-0.973278356816549,0.180314745251695,-0.0109544570997984
5.01345041322293,82,1.99205092090422,-1.05734338636271,0.0490453040359315,-0.190652832604403,-1.18739851711928,1.30574301843079,0.590326294937781
6.01614049586806,81.6854793388447,2.07579323733596,-1.13565075617261,-0.523977983923981,-0.270644861164107,-1.02518595040653,-0.179094272720033,0.171814419507245
7.01883057851228,81,2.15953555376762,-0.986774996901418,-0.0483326000325762,-0.302053548901103,-1.07763831955928,-0.115940620003898,-0.0103644232399978
8.0215206611565,81,2.24327787019928,-1.55835335289215,-0.546725521241144,0.311406685882528,-0.830751625205935,0.438086018595438,0.265186809710913
9.02421074380163,81,2.32702018663102,-1.66834884845314,-0.0597780162595613,-0.271516659092629,-1.16872954545349,0.491244268171959,0.953284554563597
10.0269008264459,81.3252809917331,2.41076250306268,-1.02460241322413,-0.0573595368598074,-0.258639900823524,-0.918001366394166,0.303705962536397,-0.0388658062256024
11.029590909091,82,2.49450481949442,-1.00400988119938,-0.431346621043971,-0.526964652471021,-0.935491428096009,-0.855326792118816,-0.396881599995964
12.0322809917352,82.3306611570224,2.57824713592609,-1.98127237190081,-1.34071387603411,0.115163480001882,-0.871083177706602,0.402434925588541,0.463410334697302
13.0349710743803,83.3333512396675,2.66198945235783,-0.308276430984854,0.363454013022641,-0.185499259008732,-1.0605324552298,-0.173348645452234,-0.0867907227698837
14.0376611570246,84,2.74573176878949,-1.82417446280722,0.24073589090577,-0.126745940480206,-1.21526624793366,0.571055297523959,0.109970574480893
15.0403512396697,84,2.82947408522123,-0.99959864820288,-0.108779094987823,-0.177935979330566,-0.927047061018652,0.20000556253778,0.00274482381785373
16.0430413223139,84,2.91321640165289,-1.05783090876929,0.0292823516361893,-0.196302832421413,-1.16604274277419,-0.038123322008682,-0.0602449364918327
17.045731404959,83.6558884297538,2.98673102980367,-1.06986681301312,0.443335936673522,0.217684147230394,-0.568446872565325,-1.07337605931311,-0.241867662548048
18.0484214876033,83,2.86982989979338,-1.61899487189248,-0.0950401348562548,-0.239385112319211,-0.554607741330178,-0.483313688010911,-0.127463185281428
19.0511115702475,83,2.7529287697831,-0.768269093385667,-0.0960646182297473,-0.578589820563851,-1.5741229334681,-0.210858016162554,0.200297939204313
20.0538016528926,83,2.63602763977271,-1.50443817045583,0.0143849893182708,-0.124686598182732,-1.22482069697165,0.353159230313577,0.0132626146974496
21.0564917355368,83,2.52292949708266,-1.06049894317942,-0.0783053677387693,-0.156441317393484,-0.921453996900833,0.261920955992026,-0.0632102612314741
22.059181818182,82.6424380165308,2.46765921434709,-1.07196028925696,-0.162563024792438,-0.213335219007396,-0.846669776857982,-1.03803398179705,-0.255073241321643
23.0618719008262,81.6397479338866,2.41238893161158,-1.79706860991429,-1.73090651899757,1.64895998312413,-1.09416892181786,1.03626234909457,0.216908639048886
24.0645619834713,81,2.35711864887601,-0.819935578614175,0.257244626030702,-0.382020498280365,-0.767484586985848,-0.231289714044894,-0.169696878925462
25.0672520661155,80.6343677685973,2.3018483661405,-1.29050630471644,-0.0885861975850511,-0.605745361374214,-1.24986100515497,-0.588228788414855,0.154223808676296
26.0699421487607,79.6316776859521,2.31305262417392,-1.36149745182191,-0.0698828921245103,-0.278821858303168,-0.98037023470907,0.266334880993307,0.0315605765291262
27.0726322314049,79,3.14269093217978,-0.986114411672289,-0.0983914006219799,-0.209573011362421,-0.980995849586105,0.170175249096488,0.0140559463242947
28.0753223140491,79,3.97232924018564,-1.09415081731284,-0.242367113858691,-0.159866861770935,-0.928960517630518,-0.266341378183471,-0.292450639945682
29.0780123966942,79,4.80196754819226,-1.4332168291793,-0.832379963851847,0.843226236973779,-1.20011258519745,1.25093881758376,0.127226546065118
30.0807024793385,78.6209173553743,5.46348451438048,-0.717470783467778,0.232687193387139,-0.285824490909249,-0.872700420254829,-0.0918248292908972,-0.24048363303248
31.0833925619836,78,4.33484653045429,-1.08920589082785,0.162868780235197,-0.578700899940286,-1.38806975761016,-0.829898951572428,0.140904399201336
32.0860826446278,78,3.29613508611573,-1.24620007806183,-0.0148360440491318,-0.115292015139447,-0.978393692148975,0.291763365701976,0.124945933884962
33.088772727273,77.6128471074398,3.15334533374651,-1.0189646119151,-0.0857559144817666,-0.365130756765491,-1.00083064497229,0.0500556032522805,-0.0326646910033389
34.0914628099172,76.6101570247956,3.01055558137742,-1.07139888347152,-0.299105286776188,-0.226337328925339,-0.84130337465277,-1.20101103360874,-0.342924368043617
35.0941528925623,76,2.88720480109506,-1.68245169698708,-1.12861111534305,1.49528172353962,-0.866275553473626,-0.285911194325648,-0.0448514859177575
36.0968429752065,76,2.94024209301653,-1.3950429772964,0.12617814119054,-0.54925457270411,-0.540714100000427,-0.537572586773361,-0.544077733041003
37.0995330578517,76,2.99362717227276,-0.883172163811549,0.0968887448232372,-0.640958611606322,-1.54167565601575,-0.371810191637566,0.14582415807249
38.1022231404959,75.5993966942169,3.04998838181819,-1.14626059092698,-0.0520299359549578,-0.292288709081311,-0.924855558677786,0.205025818181854,0.0618895608263817
39.1049132231401,75,3.09907647768595,-0.961636817557568,-0.0482677680636252,-0.227466446491217,-1.01021453884229,0.010070310573414,0.0629002378357175
40.1076033057852,75,3.08931696088154,-1.15242777067154,-0.134619406403486,-0.0640728303675642,-1.11329016776838,0.0449256560459313,0.00815303923096895
41.1102933884295,75,3.07955744407714,-1.47624556404774,0.0433001265280397,1.19937612237831,-0.918796592202023,-0.693250946581983,0.22838124294655
42.1129834710746,75,3.05212347454541,-0.877357355373307,0.185216603305014,-0.319358239669897,-0.473342863629646,-0.5337230454674,-0.22210872727943
43.1156735537188,74.585946280994,2.89263893230029,0.0236219826174831,0.569296052892254,-0.702362338658497,-1.20064307231244,-0.150921326858629,0.0613653395441291
44.1183636363639,74,2.73315439005503,-1.22752775005985,-0.142448350782702,-0.0632375151947422,-1.27695942769525,0.799847157338384,0.431889495683662
45.1210537190082,74,2.62645725884297,-1.03109148794918,-0.0493524496897864,-0.442012631565244,-0.933623355475275,0.212689821176859,-0.0110249849510688
46.1237438016533,74,2.88560585300288,-1.13218836364058,-0.607368636405835,-0.0931854131851603,-1.04523792316622,-0.113858469021658,-0.133711741119958
